municipality,site_id,label,latitude,longitude,observed_count,observed_unit,observation_period,source,source_url
Toronto,30247,Franklin Ave / Hugo Ave,43.6659630944299,-79.454488232043,12.88,average pedestrians/hour during count,Latest 8-hour count on 2013-09-23; derived from 103 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,109790,Frankwood Rd / Royal York Rd,43.6288702296536,-79.5036513158692,3.21,average pedestrians/hour during count,Latest 14-hour count on 2024-05-22; derived from 45 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,47187,Fraser Ave / Liberty St,43.6375948427103,-79.4240949544605,218.75,average pedestrians/hour during count,Latest 8-hour count on 2022-12-06; derived from 1750 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,17431,Frater Ave / Woodmount Ave,43.6912791738217,-79.3178429043696,14.38,average pedestrians/hour during count,Latest 8-hour count on 2006-02-14; derived from 115 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,20885,Frichot Ave / McMurrich St,43.6745509187577,-79.3901871330488,36.12,average pedestrians/hour during count,Latest 8-hour count on 2007-09-06; derived from 289 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,45059,Front St E / Bayview Ave,43.6535823954693,-79.3536747488685,100.25,average pedestrians/hour during count,Latest 8-hour count on 2022-03-24; derived from 802 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,45067,Front St E / Berkeley St,43.651262545331,-79.3640170099053,291.0,average pedestrians/hour during count,Latest 8-hour count on 2022-03-24; derived from 2328 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,113707,Front St E / Cherry St,43.652623831681,-79.3580940811536,395.64,average pedestrians/hour during count,Latest 14-hour count on 2025-09-10; derived from 5539 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,110298,Front St E / Church St,43.6484421462181,-79.3737867292567,2419.79,average pedestrians/hour during count,Latest 14-hour count on 2024-07-17; derived from 33877 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114273,Front St E / Cooperage St,43.6529205142607,-79.3568003061211,184.86,average pedestrians/hour during count,Latest 14-hour count on 2025-10-15; derived from 2588 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,45073,Front St E / Eastern Ave,43.651879432754,-79.3613396945546,42.75,average pedestrians/hour during count,Latest 8-hour count on 2022-03-24; derived from 342 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,45075,Front St E / Frederick St,43.6501001805573,-79.3690740287773,293.88,average pedestrians/hour during count,Latest 8-hour count on 2022-03-24; derived from 2351 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,45077,Front St E / George St S / George St,43.6498190970243,-79.3703155470924,526.12,average pedestrians/hour during count,Latest 8-hour count on 2022-03-24; derived from 4209 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,45049,Front St E / Market St,43.6491415977702,-79.3721671516195,598.62,average pedestrians/hour during count,Latest 8-hour count on 2022-03-24; derived from 4789 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,113712,Front St E / Parliament St,43.6515716733554,-79.3627244549981,394.86,average pedestrians/hour during count,Latest 14-hour count on 2025-09-09; derived from 5528 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,45069,Front St E / Princess St,43.6506702924389,-79.3666768111258,458.62,average pedestrians/hour during count,Latest 8-hour count on 2022-03-24; derived from 3669 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,116342,Front St E / Scott St / Berczy Park Trl,43.6474607397885,-79.3757635095464,1639.57,average pedestrians/hour during count,Latest 14-hour count on 2026-06-23; derived from 22954 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,113715,Front St E / Sherbourne St / Lower Sherbourne St,43.6503947292179,-79.3678924637058,934.0,average pedestrians/hour during count,Latest 14-hour count on 2025-11-19; derived from 13076 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,45063,Front St E / Trinity St,43.6521011916054,-79.3603352460196,107.88,average pedestrians/hour during count,Latest 8-hour count on 2022-03-24; derived from 863 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,13283,Front St E: Tannery Rd - Bayview Ave,43.6535114206867,-79.3539851981207,0.75,average pedestrians/hour during count,Latest 8-hour count on 2003-12-03; derived from 6 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,113746,Front St W / Blue Jays Way,43.643421238939,-79.391285682648,1752.71,average pedestrians/hour during count,Latest 14-hour count on 2025-09-10; derived from 24538 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,46737,Fuller Ave / Marion St,43.6424680399435,-79.4400032678423,39.38,average pedestrians/hour during count,Latest 8-hour count on 2022-09-22; derived from 315 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,37275,Fulton Ave / Broadview Ave,43.6819493837694,-79.3574794682996,39.25,average pedestrians/hour during count,Latest 8-hour count on 2018-04-11; derived from 314 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,41007,Fulton Ave / Carlaw Ave,43.6835488630611,-79.3492286771583,90.5,average pedestrians/hour during count,Latest 8-hour count on 2020-10-01; derived from 724 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,36225,Fundy Bay Blvd / Bamburgh Crcl,43.812326833299,-79.3215718259284,137.38,average pedestrians/hour during count,Latest 8-hour count on 2017-10-03; derived from 1099 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,48849,Gade Dr / Nash Dr,43.7293349035865,-79.4895750416,9.88,average pedestrians/hour during count,Latest 8-hour count on 2023-04-26; derived from 79 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,116322,Gainsborough Rd / Gerrard St E,43.675811256232,-79.3190329337655,83.64,average pedestrians/hour during count,Latest 14-hour count on 2026-06-23; derived from 1171 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,21535,Galbraith Ave / Glenburn Ave,43.7139277268939,-79.3009575193636,11.5,average pedestrians/hour during count,Latest 8-hour count on 2007-11-08; derived from 92 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,48553,Galloway Rd / Coronation Dr,43.7601757841057,-79.1939072607203,33.5,average pedestrians/hour during count,Latest 8-hour count on 2023-02-28; derived from 268 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,31819,Galloway Rd / Guildwood Pkwy / Guildwood Park Trl,43.7496624002143,-79.1893985727583,18.38,average pedestrians/hour during count,Latest 8-hour count on 2014-10-22; derived from 147 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,36077,Galloway Rd / Waldock St,43.7581661830487,-79.1930559157381,35.0,average pedestrians/hour during count,Latest 8-hour count on 2017-09-05; derived from 280 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,19173,Gamble Ave / Broadview Ave,43.6893165494581,-79.3549771925097,98.5,average pedestrians/hour during count,Latest 8-hour count on 2007-01-02; derived from 788 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,19013,Gamble Ave / Donlands Ave,43.6918158434003,-79.3419430829989,48.38,average pedestrians/hour during count,Latest 8-hour count on 2006-11-08; derived from 387 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,15733,Gamble Ave / Logan Ave,43.6895062449254,-79.353665134698,50.38,average pedestrians/hour during count,Latest 8-hour count on 2005-05-17; derived from 403 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,11392,Garden Ave / Roncesvalles Ave,43.6436879142126,-79.4480343618397,164.0,average pedestrians/hour during count,Latest 8-hour count on 2002-12-11; derived from 1312 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,109612,Garden Ave / Sorauren Ave,43.6447181800059,-79.4428755307578,146.14,average pedestrians/hour during count,Latest 14-hour count on 2024-04-30; derived from 2046 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,29155,Gardiner Expy / Lakeshore W Gardiner Expy / Yonge St,43.6443230034316,-79.3758744423851,252.5,average pedestrians/hour during count,Latest 8-hour count on 2012-09-08; derived from 2020 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,112401,Gardiner Expy Collectors W Kipling Ramp / Kipling Ave,43.6191923942684,-79.5260183165827,5.43,average pedestrians/hour during count,Latest 14-hour count on 2025-04-16; derived from 76 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,29135,Gardiner Expy E (id: 1146206),43.649045,-79.35604500000001,42.12,average pedestrians/hour during count,Latest 8-hour count on 2012-08-23; derived from 337 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,29063,Gardiner Expy E (id: 1147127),43.63742500000001,-79.40939,56.25,average pedestrians/hour during count,Latest 8-hour count on 2012-08-14; derived from 450 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,111437,Gardiner Expy E Lower Jarvis Ramp / Lake Shore Blvd E / Lakeshore W Gardiner Expy / Lower Jarvis St,43.6456312564085,-79.3698554090462,469.43,average pedestrians/hour during count,Latest 14-hour count on 2024-11-12; derived from 6572 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,112350,Gardiner Expy E Park Lawn Rd Ramp / Mimico Creek Trl / Park Lawn Rd,43.6257029947715,-79.485957308195,145.29,average pedestrians/hour during count,Latest 14-hour count on 2025-04-13; derived from 2034 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,112908,Gardiner Expy E Spadina Ave Ramp / Lake Shore Blvd W / Lower Spadina Ave / Spadina Ave / Waterfront Trl,43.6385395839249,-79.3922303058227,427.5,average pedestrians/hour during count,Latest 14-hour count on 2025-07-03; derived from 5985 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,112355,Gardiner Expy Express W Sherway Gardens Ramp / Sherway Gardens Rd,43.6130889714212,-79.552346320357,0.79,average pedestrians/hour during count,Latest 14-hour count on 2025-04-13; derived from 11 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
